tijd,C6H5NO2,C6H6,N2O5
811,0.0006246452376660815,0.0013848099836878342,0.027678222159813044
812,0.0006227778363952885,0.0013799903445805481,0.027685842900826516
813,0.0006209152376555198,0.0013751881563408162,0.027693438987175904
814,0.0006190574346014271,0.0013704033518252296,0.02770101049627263
815,0.0006172044203320514,0.0013656358641959008,0.02770855750530602
816,0.0006153561878909514,0.001360885626919618,0.027716080091243954
817,0.0006135127302663199,0.001356152573767013,0.027723578330833505
818,0.0006116740403910892,0.0013514366388117467,0.02773105230060162
819,0.0006098401111430263,0.0013467377564297077,0.027738502076855753
820,0.0006080109353448156,0.0013420558612982272,0.027745927735684548
821,0.0006061865057641327,0.0013373908883953095,0.02775332935295849
822,0.0006043668151137059,0.0013327427729988774,0.027760707004330563
