tijd,N2O4,N2O5,T
980,0.0070518816432943695,0.012735397649094362,329.7561671269841
990,0.007055212730114214,0.012928965576248763,328.8738588602775
1000,0.006981720150518384,0.012753299767323131,329.2584065734662
1010,0.00708926910497258,0.012822856672539724,327.19957518579304
1020,0.00714225192510075,0.01275002733812218,328.60413395250185
1030,0.0070434893975282456,0.012798318334757917,330.40711325903555
1040,0.007121405620533378,0.01293089548671157,331.08264877995487
1050,0.007069683696123786,0.012914311544020379,325.80213229772437
1060,0.007095980214397927,0.012810411582152278,327.13313307863694
1070,0.00711979773326471,0.012722395696800054,333.65439427808974
1080,0.007010830335150662,0.012671828645715645,330.6010286608912
1090,0.007142371058582573,0.012907851309124578,328.8696703602268
